temperature_c,humidity_pct,light_lux,soil_moisture_pct,time_of_day,flower_gender,flower_stage,flower_age_hours,wind_speed_mps,readiness
27.03,75.33,46976.5,37.27,morning,female,closed,5,0.92,0
30.58,82.43,42295.3,75.75,early_morning,male,wilting,3,3.58,0
27.75,51.79,17843.1,74.1,morning,male,fully_open,2,3.53,0
30.43,61.86,52597.4,31.61,noon,male,wilting,4,0.16,0
22.8,61.21,10856.7,67.59,morning,male,fully_open,9,2.68,0
32.58,55.84,50219.1,62.77,noon,male,fully_open,7,1.22,0
34.23,61.57,22308.8,68.39,morning,female,closed,9,2.7,0
30.43,62.39,31507.0,54.73,afternoon,male,wilting,5,3.65,0
34.41,70.88,27850.5,79.57,noon,female,closed,0,2.0,0
23.97,76.55,16076.2,32.19,morning,female,fully_open,5,1.66,0
28.21,65.24,24832.9,41.72,morning,female,fully_open,6,3.69,1
29.82,78.78,17067.9,49.83,morning,male,fully_open,5,3.9,0
29.56,63.45,17582.7,52.49,noon,male,fully_open,2,0.25,0
27.22,61.61,16791.7,76.07,noon,male,partially_open,8,3.69,0
26.4,71.65,30983.8,58.0,morning,female,fully_open,9,0.33,1
23.65,50.95,45502.8,32.26,afternoon,male,wilting,9,1.35,0
27.09,53.19,34741.6,50.39,noon,male,fully_open,3,3.05,0
24.11,66.72,49980.7,50.82,noon,male,partially_open,4,3.11,0
31.55,87.72,37917.6,78.27,afternoon,male,wilting,4,2.9,0
24.71,78.86,40399.0,59.96,early_morning,female,partially_open,2,0.16,0
22.76,53.53,39377.5,61.78,afternoon,male,partially_open,1,0.53,0
29.18,83.85,29124.6,65.66,morning,male,wilting,7,3.74,0
29.74,79.29,40398.9,68.5,noon,male,partially_open,6,0.33,0
33.33,74.44,11276.3,61.75,noon,male,fully_open,4,0.31,0
29.5,82.81,48413.0,41.86,noon,female,closed,0,3.34,0
26.49,66.16,44557.2,73.7,noon,male,closed,9,2.57,0
32.44,58.86,19525.8,66.61,early_morning,male,closed,0,1.41,0
29.02,70.48,44097.5,67.09,noon,female,wilting,7,0.66,0
23.03,71.95,8594.2,79.83,noon,female,wilting,3,3.54,0
29.36,71.53,18210.6,70.13,early_morning,male,wilting,3,3.95,0
33.8,72.6,11061.5,71.46,morning,male,closed,8,0.2,0
27.15,87.95,44670.7,77.57,morning,male,closed,1,2.22,0
25.85,86.09,43526.1,37.56,early_morning,male,wilting,4,1.05,0
23.87,85.03,46240.9,54.89,morning,male,closed,5,3.33,0
23.97,82.06,8210.6,59.03,morning,male,partially_open,5,1.38,0
27.63,87.74,31557.9,46.46,afternoon,female,partially_open,9,2.86,0
29.74,53.94,41127.3,71.97,afternoon,male,closed,2,2.16,0
23.05,60.6,15303.9,68.12,afternoon,female,wilting,9,2.17,0
34.21,69.8,38540.2,66.04,early_morning,female,fully_open,5,3.43,0
31.82,83.86,11953.2,79.86,noon,female,fully_open,9,1.88,0
29.63,70.21,16522.3,42.97,early_morning,male,closed,9,3.38,0
32.77,79.92,30362.5,66.77,early_morning,female,fully_open,4,1.45,0
23.04,55.56,38717.6,57.57,early_morning,female,wilting,7,0.7,0
28.2,60.1,14855.8,45.65,early_morning,male,partially_open,3,1.82,0
30.19,79.27,16705.5,38.03,afternoon,male,partially_open,9,1.99,0
32.77,56.59,17609.0,74.79,early_morning,male,wilting,9,1.91,0
32.19,64.05,19218.9,59.77,afternoon,female,fully_open,2,3.23,0
25.6,60.59,18648.0,71.25,noon,male,closed,5,2.26,0
34.23,63.99,26572.0,57.27,morning,male,partially_open,9,3.55,0
23.62,78.33,38728.1,41.0,afternoon,female,fully_open,8,2.06,0
33.38,64.71,28587.5,46.88,early_morning,male,fully_open,7,0.9,0
34.62,72.21,44470.8,49.08,noon,female,partially_open,9,0.52,0
24.3,54.0,41805.6,78.65,early_morning,male,partially_open,7,3.47,0
31.39,82.2,13946.8,30.28,noon,female,closed,2,0.22,0
22.52,64.8,10295.6,79.28,morning,male,wilting,0,0.47,0
27.27,75.94,49263.3,79.02,noon,male,fully_open,2,0.25,0
28.71,79.02,11752.1,79.81,noon,female,closed,2,1.69,0
29.55,58.39,14971.9,53.83,morning,male,partially_open,5,2.13,0
34.17,85.39,9040.3,78.19,morning,male,wilting,2,0.08,0
30.74,74.65,37531.8,49.78,noon,female,wilting,1,2.06,0
28.26,67.15,35371.4,31.31,early_morning,male,fully_open,8,1.58,0
32.53,57.29,54384.5,41.22,afternoon,female,wilting,5,3.09,0
34.36,87.69,49685.8,77.26,early_morning,male,partially_open,4,3.32,0
22.29,80.2,27309.6,30.69,afternoon,male,partially_open,2,2.74,0
34.77,58.32,25464.5,57.3,morning,male,partially_open,6,1.89,0
23.12,63.51,21952.0,33.78,early_morning,female,closed,6,0.86,0
32.59,82.39,15163.1,44.32,morning,male,partially_open,3,3.39,0
25.64,77.83,14489.9,34.4,noon,female,closed,9,1.37,0
23.72,80.63,14217.3,72.98,noon,female,partially_open,1,1.43,0
27.72,67.65,13363.4,59.55,early_morning,male,partially_open,1,3.66,0
30.37,78.66,19304.1,75.11,morning,female,wilting,7,3.9,0
26.95,65.46,22413.4,64.42,early_morning,female,fully_open,3,3.59,1
22.71,58.45,53194.2,78.55,early_morning,male,partially_open,6,3.99,0
29.79,75.31,35188.2,55.49,afternoon,male,wilting,2,3.48,0
33.73,89.04,54417.0,61.94,noon,male,wilting,8,2.82,0
26.98,62.42,25505.9,58.82,early_morning,female,fully_open,9,1.18,1
24.81,68.44,29508.5,54.21,noon,female,wilting,8,3.81,0
27.75,76.96,23255.2,72.3,afternoon,male,wilting,6,3.51,0
22.63,71.66,16595.7,62.23,morning,male,fully_open,6,0.96,0
32.67,83.74,14728.7,70.07,early_morning,female,closed,0,1.96,0
32.74,80.47,52418.7,69.32,noon,male,fully_open,9,0.28,0
29.64,52.33,54380.1,39.55,early_morning,female,fully_open,7,3.81,1
26.59,89.94,10110.7,62.51,morning,male,partially_open,1,2.29,0
32.4,80.1,15066.3,39.98,early_morning,female,partially_open,7,0.98,0
29.21,84.56,27905.6,59.17,early_morning,female,closed,1,1.17,0
32.74,76.05,16757.7,63.87,noon,male,fully_open,0,3.92,0
30.21,84.25,25102.4,79.86,morning,male,fully_open,7,2.46,0
32.2,54.5,14067.5,31.53,afternoon,male,closed,3,1.68,0
29.78,63.91,29456.1,34.56,morning,male,partially_open,9,2.0,0
27.38,85.06,20769.6,33.85,morning,male,fully_open,5,0.39,0
34.45,58.07,24539.5,49.92,afternoon,female,closed,9,0.3,0
29.03,53.13,12432.7,71.08,early_morning,male,partially_open,9,2.37,0
29.87,81.52,28122.0,72.2,noon,male,wilting,0,2.05,0
24.87,83.42,54213.1,66.85,early_morning,female,closed,8,1.44,0
30.13,56.51,23455.2,74.84,early_morning,female,closed,6,2.26,0
29.43,84.17,49192.2,46.14,afternoon,male,fully_open,4,0.29,0
24.4,77.47,47630.4,34.41,afternoon,female,wilting,5,3.78,0
22.77,70.8,52746.7,32.91,early_morning,female,partially_open,2,1.17,0
29.86,83.21,45135.1,72.61,morning,male,wilting,8,0.29,0
31.93,66.77,39001.1,66.52,noon,male,fully_open,1,0.68,0
28.8,57.76,48259.5,64.93,morning,male,fully_open,9,0.38,0
24.95,61.39,11555.3,46.98,early_morning,female,partially_open,0,0.71,0
30.66,70.21,29753.0,49.0,early_morning,female,partially_open,0,1.67,0
23.04,71.25,54495.0,77.91,noon,female,partially_open,9,2.95,0
27.74,82.22,44171.2,33.19,morning,male,fully_open,1,1.09,0
24.12,81.65,53217.5,68.69,early_morning,male,partially_open,5,1.74,0
24.4,73.25,44642.8,45.48,early_morning,female,partially_open,5,3.72,0
24.63,81.23,49119.5,31.95,afternoon,male,partially_open,8,1.18,0
27.03,57.67,41206.9,67.13,noon,male,closed,9,3.18,0
22.66,52.0,43743.6,46.55,afternoon,male,partially_open,3,0.63,0
27.17,84.95,32589.4,66.11,afternoon,female,fully_open,7,0.71,0
28.65,53.02,51439.2,65.38,afternoon,male,closed,3,1.82,0
28.28,59.87,46776.8,56.74,early_morning,male,fully_open,2,0.94,0
26.98,77.81,47662.6,68.87,morning,female,wilting,3,3.61,0
32.91,66.38,39631.4,59.05,afternoon,female,closed,0,0.2,0
23.89,85.05,22315.3,44.33,morning,female,partially_open,8,2.39,0
28.57,61.92,9674.6,66.71,early_morning,female,closed,4,2.42,0
22.81,50.47,51975.8,59.46,afternoon,male,fully_open,6,0.26,0
22.93,62.03,35547.7,30.64,early_morning,male,closed,2,2.93,0
29.46,73.12,22012.7,75.08,afternoon,female,wilting,4,1.88,0
29.36,65.04,15009.4,57.28,afternoon,male,partially_open,9,2.89,0
33.41,71.39,46987.6,73.43,early_morning,female,partially_open,3,3.31,0
29.25,85.06,47316.4,74.14,noon,female,wilting,6,1.29,0
34.48,86.5,46281.9,52.25,noon,male,fully_open,4,1.94,0
22.63,60.64,38318.9,55.38,morning,male,closed,1,1.04,0
23.27,68.49,25202.7,50.79,morning,male,fully_open,2,0.81,0
22.57,71.97,22291.3,52.47,early_morning,male,fully_open,7,0.0,0
24.41,87.96,8402.1,74.76,early_morning,male,fully_open,2,3.85,0
29.04,89.94,47179.6,69.41,early_morning,female,partially_open,6,1.76,0
30.39,59.42,12109.3,36.33,noon,male,closed,4,0.05,0
22.59,79.08,37645.5,60.52,noon,female,partially_open,6,0.04,0
34.3,65.12,31691.5,79.8,afternoon,male,partially_open,9,1.15,0
32.95,50.32,32754.4,59.78,afternoon,male,partially_open,8,0.06,0
25.86,50.37,51555.5,69.29,early_morning,male,closed,6,1.5,0
23.0,68.42,9485.9,68.45,early_morning,female,wilting,5,0.25,0
24.21,69.53,44349.4,47.52,morning,male,partially_open,0,0.16,0
23.65,50.9,10446.5,48.59,noon,male,partially_open,3,2.68,0
23.6,77.48,9793.2,66.2,early_morning,female,partially_open,7,3.63,0
28.74,61.76,28201.4,55.0,noon,male,closed,0,1.64,0
25.2,72.4,10964.5,58.53,early_morning,male,closed,5,3.35,0
26.66,62.04,45089.8,65.65,afternoon,male,fully_open,1,0.12,0
34.86,56.69,32889.5,68.88,early_morning,male,partially_open,8,3.11,0
30.9,66.29,9364.8,43.58,afternoon,male,partially_open,7,0.25,0
34.34,59.29,9903.5,37.34,morning,male,closed,8,3.35,0
23.85,71.39,36795.4,44.59,morning,male,closed,8,3.53,0
26.97,57.95,45887.3,55.38,morning,female,partially_open,1,3.14,0
29.21,70.34,28576.6,47.11,early_morning,female,wilting,1,3.28,0
23.0,56.3,34065.3,58.42,morning,female,fully_open,8,2.25,0
22.05,76.84,45592.0,32.67,early_morning,female,fully_open,1,1.06,0
30.72,80.16,36693.8,55.49,noon,male,partially_open,3,2.57,0
30.34,54.42,18563.7,48.4,afternoon,female,fully_open,1,1.76,0
27.34,68.71,36813.4,56.73,noon,male,fully_open,0,0.02,0
28.37,52.83,37529.1,51.13,early_morning,female,partially_open,9,1.91,0
27.4,73.93,42503.0,44.21,morning,male,fully_open,6,2.6,0
22.31,60.58,37181.1,75.21,afternoon,male,closed,4,0.06,0
26.36,71.1,53554.4,39.24,morning,female,partially_open,2,2.49,0
24.3,70.7,17272.6,64.07,noon,female,closed,7,2.61,0
23.28,86.97,52701.3,76.23,early_morning,female,partially_open,4,0.63,0
34.44,71.96,33302.0,56.93,afternoon,male,closed,0,1.72,0
29.79,73.32,39581.9,73.82,afternoon,male,fully_open,8,3.86,0
31.47,66.07,12674.7,36.24,early_morning,male,wilting,4,3.54,0
26.1,87.96,25887.1,54.69,early_morning,male,closed,2,1.64,0
27.11,81.09,44160.8,52.85,afternoon,male,closed,5,1.4,0
25.08,61.42,41224.8,30.41,noon,male,wilting,7,0.5,0
23.26,83.77,9886.6,52.16,noon,male,wilting,1,0.14,0
24.33,67.3,33689.9,48.45,morning,male,closed,2,1.19,0
32.37,83.15,12149.1,63.49,afternoon,female,closed,6,3.76,0
30.81,82.92,54805.3,76.92,early_morning,female,closed,1,3.83,0
29.11,57.55,50172.9,34.29,early_morning,male,partially_open,4,3.25,0
28.18,78.05,8990.8,46.37,early_morning,male,closed,8,1.4,0
33.99,61.63,48356.5,52.2,early_morning,male,closed,6,0.57,0
22.95,61.9,51213.2,52.76,afternoon,male,wilting,2,2.38,0
25.65,61.85,24616.8,68.74,noon,female,wilting,1,2.59,0
26.55,79.02,41816.6,52.17,morning,female,partially_open,9,1.7,0
32.17,59.19,28778.9,31.36,noon,female,partially_open,8,2.77,0
34.9,50.04,38795.9,65.51,morning,male,fully_open,8,2.99,0
25.13,78.61,23994.9,74.24,early_morning,female,closed,8,3.13,0
33.37,56.85,23160.3,55.7,early_morning,male,closed,9,2.01,0
32.8,54.18,27948.4,59.06,afternoon,male,wilting,2,3.17,0
24.92,59.5,14841.7,38.15,early_morning,male,fully_open,0,0.1,0
27.19,65.2,47063.5,41.03,afternoon,female,closed,8,2.72,0
27.33,69.04,24388.8,41.76,afternoon,male,fully_open,6,0.94,0
34.72,51.78,26807.0,51.54,afternoon,male,partially_open,1,1.08,0
24.35,88.82,50020.6,76.41,early_morning,female,closed,5,0.37,0
32.39,78.64,31341.3,56.09,early_morning,male,closed,8,0.77,0
26.34,62.93,33579.9,39.6,noon,male,partially_open,7,3.97,0
31.5,62.75,52955.4,43.3,morning,male,closed,5,1.66,0
27.46,67.94,49676.1,49.2,noon,male,partially_open,5,3.71,0
29.52,75.05,15964.9,61.16,early_morning,female,partially_open,7,0.65,0
32.82,55.85,30241.1,52.0,morning,male,fully_open,8,0.82,0
32.45,57.56,53650.9,49.62,afternoon,male,wilting,7,2.23,0
33.26,84.38,25501.2,58.24,morning,male,wilting,0,1.4,0
22.78,60.25,25463.9,42.09,afternoon,female,partially_open,1,2.58,0
31.0,65.21,17166.4,33.95,early_morning,male,fully_open,5,1.69,0
23.82,84.85,13373.2,31.22,morning,female,partially_open,7,3.25,0
27.41,76.53,42794.3,42.56,afternoon,male,fully_open,3,1.73,0
29.13,63.67,44191.4,34.58,noon,male,fully_open,3,2.29,0
27.24,77.35,53543.6,46.82,noon,female,wilting,1,1.28,0
28.75,50.79,44350.7,68.65,afternoon,male,wilting,9,2.82,0
34.95,79.43,19437.6,65.81,noon,male,fully_open,0,2.62,0
23.76,69.48,9885.5,60.55,noon,male,wilting,9,1.59,0
30.78,82.53,54315.6,72.63,morning,male,fully_open,8,1.1,0
27.15,88.19,24001.2,44.1,noon,male,closed,6,2.46,0
23.73,87.03,22662.7,74.25,morning,female,partially_open,8,3.77,0
24.06,86.37,50579.9,49.96,early_morning,female,wilting,1,0.53,0
34.34,70.49,35499.7,50.04,noon,male,partially_open,9,3.2,0
33.43,64.41,18098.9,50.27,early_morning,male,wilting,4,2.17,0
33.79,68.6,49787.5,34.9,noon,female,partially_open,1,2.1,0
34.89,77.6,54688.0,78.77,afternoon,male,partially_open,9,3.85,0
24.71,85.36,12073.9,36.93,afternoon,male,wilting,6,2.42,0
26.62,58.28,48525.8,47.04,early_morning,female,wilting,8,3.32,0
30.7,86.73,26354.2,45.97,early_morning,female,wilting,2,2.06,0
28.29,82.61,32631.4,33.73,early_morning,female,wilting,0,1.0,0
27.44,89.15,50996.4,37.61,afternoon,female,fully_open,3,2.78,0
26.65,85.21,53748.8,32.24,early_morning,female,wilting,3,3.69,0
29.72,61.2,20321.7,44.62,afternoon,male,wilting,5,3.36,0
29.48,54.24,18004.0,73.33,early_morning,female,wilting,4,0.79,0
24.1,54.49,11784.3,46.97,morning,male,closed,4,1.27,0
28.13,61.65,34404.5,36.18,morning,male,partially_open,8,2.07,0
29.2,74.57,8639.4,62.28,noon,male,wilting,0,2.29,0
29.41,82.17,27359.2,79.83,morning,female,wilting,7,0.78,0
24.73,85.97,11449.0,41.62,early_morning,male,partially_open,7,0.92,0
31.65,74.95,27045.6,43.98,morning,female,partially_open,7,3.04,0
22.33,50.23,9876.8,78.59,morning,female,fully_open,2,2.92,0
26.61,57.45,47255.2,38.94,early_morning,male,partially_open,9,3.36,0
32.14,53.99,17857.7,55.56,morning,female,partially_open,7,3.73,0
29.33,64.53,23430.5,41.98,early_morning,female,closed,1,1.23,0
25.4,70.05,48892.3,76.62,morning,female,fully_open,7,3.44,1
31.03,51.74,43074.5,79.08,early_morning,male,closed,7,2.66,0
29.38,63.94,18294.8,70.73,afternoon,female,partially_open,2,3.83,0
32.35,57.17,11379.3,45.74,afternoon,female,wilting,3,1.09,0
31.56,75.88,41636.7,50.17,noon,male,fully_open,8,1.08,0
29.93,68.57,26363.0,42.12,morning,male,partially_open,8,2.82,0
28.35,69.81,44005.8,74.54,noon,male,partially_open,9,3.71,0
23.73,67.11,28928.9,75.73,early_morning,female,wilting,8,3.3,0
25.4,88.24,24262.1,50.94,afternoon,male,wilting,9,2.91,0
27.45,58.59,29206.7,62.83,early_morning,male,wilting,5,1.55,0
29.79,70.67,43182.3,38.28,noon,female,fully_open,0,2.87,0
28.68,79.44,50404.4,51.75,early_morning,male,closed,7,3.2,0
25.75,72.27,10339.1,61.57,early_morning,female,fully_open,8,3.01,1
22.08,87.16,32633.2,49.27,early_morning,male,wilting,7,2.71,0
28.45,65.12,9543.3,47.88,early_morning,male,fully_open,0,0.19,0
25.71,68.55,30015.2,30.05,afternoon,male,wilting,5,2.64,0
31.55,53.54,49608.3,70.21,early_morning,female,closed,8,1.91,0
22.31,74.36,24994.7,74.47,early_morning,female,fully_open,8,3.85,0
29.6,61.53,51825.2,78.47,afternoon,female,closed,6,2.43,0
34.24,56.41,37638.6,65.96,early_morning,female,closed,6,2.43,0
24.27,71.78,51905.3,57.44,early_morning,male,wilting,3,3.98,0
28.13,71.29,43586.8,43.46,noon,male,fully_open,6,0.37,0
23.19,53.03,12861.5,79.96,afternoon,male,fully_open,9,1.11,0
30.13,77.93,18864.1,59.49,morning,female,closed,4,2.62,0
29.16,74.95,26526.0,64.06,early_morning,female,wilting,9,1.26,0
27.3,57.56,15995.0,64.12,noon,male,closed,4,1.38,0
28.78,68.78,31260.8,72.26,afternoon,female,closed,0,3.57,0
33.66,78.81,30154.3,30.48,early_morning,female,closed,1,2.32,0
24.55,71.18,52944.2,41.01,morning,male,closed,8,0.41,0
22.29,65.82,28385.2,63.28,early_morning,female,fully_open,1,1.24,0
33.2,62.89,44924.5,74.76,noon,male,partially_open,9,0.3,0
29.5,74.42,52269.8,64.27,afternoon,female,fully_open,1,2.22,0
33.58,87.56,49218.5,50.67,noon,male,wilting,8,0.69,0
29.76,76.87,17807.4,48.08,afternoon,male,partially_open,2,3.43,0
32.53,52.99,31313.4,66.9,morning,male,closed,1,2.31,0
27.59,68.43,24343.8,67.06,early_morning,female,fully_open,6,0.24,1
31.75,85.63,26793.4,60.35,noon,female,partially_open,8,1.2,0
33.87,53.78,24957.9,44.57,morning,male,closed,5,2.47,0
29.44,89.56,46838.9,76.26,morning,female,fully_open,6,1.34,1
24.35,87.96,29250.5,57.59,early_morning,female,partially_open,2,2.05,0
25.49,53.13,32613.6,69.52,noon,female,fully_open,2,3.64,0
24.58,87.34,54175.0,40.72,early_morning,male,partially_open,7,1.4,0
25.21,64.53,10819.0,47.2,early_morning,male,wilting,6,1.34,0
25.98,83.79,30934.0,73.73,afternoon,female,fully_open,4,3.28,0
29.22,66.74,44380.9,32.51,afternoon,male,fully_open,5,1.28,0
29.64,67.63,15104.6,55.62,early_morning,male,partially_open,8,0.31,0
27.54,75.37,36742.0,54.09,afternoon,male,wilting,2,0.72,0
30.0,80.98,19254.8,67.56,noon,male,fully_open,2,3.8,0
23.06,51.35,48768.0,44.09,afternoon,male,wilting,5,3.73,0
23.14,73.73,23373.7,40.95,morning,female,wilting,7,0.9,0
24.23,57.47,23466.0,76.31,early_morning,male,fully_open,4,2.21,0
28.74,63.84,36115.1,58.59,early_morning,male,closed,0,0.55,0
24.78,63.92,16627.5,35.23,noon,male,partially_open,2,2.7,0
25.68,68.76,21389.8,39.65,early_morning,female,fully_open,7,0.74,1
27.2,63.37,27581.7,79.94,afternoon,female,wilting,3,0.2,0
32.55,54.29,24621.0,39.78,morning,female,partially_open,8,3.3,0
22.18,55.83,32669.2,60.52,early_morning,male,fully_open,5,1.3,0
30.44,51.34,36183.1,51.01,afternoon,male,partially_open,9,0.43,0
30.7,68.81,34633.4,74.28,morning,female,partially_open,3,3.34,0
32.38,88.18,38745.9,67.76,early_morning,female,wilting,3,3.05,0
34.13,54.63,22464.2,59.85,early_morning,female,closed,9,2.74,0
22.26,87.85,13942.0,30.54,early_morning,male,closed,4,3.64,0
24.0,79.33,43758.0,73.99,morning,male,partially_open,6,1.96,0
33.52,75.5,47986.7,52.23,early_morning,male,wilting,6,0.51,0
27.96,75.81,20079.3,76.58,early_morning,female,wilting,9,0.25,0
29.34,83.07,27133.3,54.78,afternoon,male,fully_open,6,1.27,0
30.62,54.28,31432.8,64.71,afternoon,male,partially_open,4,0.35,0
30.83,70.19,33066.4,33.46,afternoon,male,fully_open,8,2.14,0
34.11,77.88,38996.0,67.26,afternoon,male,wilting,1,0.06,0
34.96,73.47,9955.4,46.9,early_morning,male,partially_open,7,1.78,0
31.36,83.31,41909.4,47.57,morning,male,closed,9,0.71,0
25.73,52.89,10912.6,35.93,early_morning,female,closed,7,1.47,0
33.44,77.63,30009.6,37.34,noon,male,fully_open,2,2.7,0
22.64,71.36,46900.5,39.29,morning,male,partially_open,4,1.4,0
25.0,65.17,29207.1,46.41,noon,male,wilting,7,1.37,0
33.67,63.61,15007.2,74.6,early_morning,male,fully_open,9,3.96,0
25.33,74.83,54296.6,48.41,morning,female,closed,8,2.88,0
24.87,85.64,49796.4,66.22,morning,male,wilting,6,2.06,0
23.8,69.85,44251.7,34.14,afternoon,female,partially_open,3,2.32,0
33.17,82.99,27341.0,59.55,early_morning,male,closed,3,2.48,0
28.5,66.09,16640.7,54.09,noon,female,wilting,2,0.1,0
30.77,54.1,52246.3,78.9,morning,male,closed,7,0.32,0
25.11,52.46,33020.5,72.31,morning,male,partially_open,5,2.6,0
31.85,52.05,48060.7,52.74,afternoon,female,fully_open,9,1.46,0
31.88,65.21,24078.5,68.76,morning,male,wilting,5,0.22,0
26.06,63.49,23758.6,39.65,afternoon,male,wilting,9,1.19,0
27.34,78.72,54320.4,58.12,morning,female,partially_open,9,0.52,0
24.73,79.71,32526.2,33.73,morning,male,closed,8,3.67,0
34.7,52.03,14612.7,47.4,early_morning,male,closed,2,0.81,0
30.39,58.84,18324.7,41.29,morning,male,closed,3,0.57,0
34.15,60.97,30651.4,65.95,afternoon,female,wilting,2,2.5,0
25.94,71.9,9996.1,54.5,afternoon,female,wilting,2,2.09,0
32.16,55.78,29739.1,67.55,afternoon,male,closed,0,2.3,0
31.96,55.36,27690.2,55.76,noon,male,wilting,9,1.74,0
30.99,87.75,44628.8,34.32,morning,male,fully_open,5,1.87,0
34.55,82.17,24682.3,66.77,early_morning,male,partially_open,8,3.12,0
27.12,57.23,54179.8,71.66,early_morning,female,partially_open,4,0.88,0
23.7,66.26,16496.2,75.18,noon,male,wilting,9,1.59,0
30.73,64.22,35776.4,58.6,morning,male,fully_open,1,3.83,0
31.48,81.64,12215.9,67.68,afternoon,female,fully_open,9,0.76,0
29.48,70.41,42491.6,67.6,noon,female,closed,3,1.18,0
24.69,55.11,54753.4,37.79,noon,female,partially_open,5,0.77,0
28.56,79.56,46499.5,38.21,afternoon,female,partially_open,6,0.08,0
26.06,65.88,34118.1,33.54,noon,female,partially_open,6,1.08,0
27.56,60.52,30782.8,46.0,noon,male,wilting,3,0.19,0
30.39,65.02,47246.4,53.68,afternoon,male,fully_open,9,0.62,0
31.69,69.91,51990.8,79.89,morning,male,closed,9,1.45,0
25.02,63.72,54492.7,51.55,early_morning,male,wilting,4,0.08,0
27.27,59.68,26637.3,66.31,early_morning,female,closed,3,3.01,0
25.5,65.94,54573.1,64.67,afternoon,male,wilting,9,3.18,0
24.58,50.77,15328.5,40.22,afternoon,male,partially_open,5,1.65,0
32.18,80.9,19916.8,32.93,morning,male,closed,6,3.94,0
33.82,56.84,12183.8,57.3,noon,male,fully_open,1,2.72,0
26.81,51.76,20771.7,65.02,morning,female,fully_open,9,2.97,1
31.77,76.15,44093.1,79.91,noon,female,wilting,2,0.77,0
33.66,80.96,48087.4,47.93,noon,male,partially_open,7,3.35,0
33.0,82.55,44608.0,74.82,morning,male,wilting,6,3.78,0
24.38,69.74,37660.1,49.1,afternoon,female,closed,0,0.95,0
34.43,58.21,32156.4,64.47,afternoon,female,fully_open,3,2.75,0
26.9,79.49,41309.1,59.91,morning,male,fully_open,4,2.99,0
26.41,77.99,26369.2,32.65,noon,female,fully_open,2,1.22,0
22.81,59.85,47541.5,33.92,noon,female,fully_open,3,1.9,0
28.32,86.14,39827.9,31.04,noon,female,closed,9,0.39,0
23.42,54.17,40796.8,48.54,noon,female,fully_open,9,0.69,0
25.23,89.31,33189.0,67.29,morning,female,wilting,9,0.25,0
26.12,84.41,49605.8,38.64,early_morning,male,fully_open,6,2.24,0
32.51,77.52,19844.7,60.29,afternoon,female,closed,7,2.5,0
